0.1150083333,-0.1258333333
0.1717083333,-0.0726333333
0.2083083333,-0.0473333333
0.2102083333,0.0460666667
0.2171083333,-0.0013333333
-0.0012916667,-0.0025333333
-0.1739916667,0.0118666667
-0.2568916667,0.0176666667
-0.2603916667,0.0375666667
-0.2143916667,0.0630666667
-0.0626916667,0.0428666667
0.0473083333,0.0305666667
