–19,0.0003,11.0980,0.0050,11.1030,–4.563,0.2930,–4.270,–0.01014,–0.00943,–19,0.0065,0.0174,40084.0000,40084.0000,–167.64,1220.4100,1052.7700,–0.3436,2.7694,2.4258,–19
–18,0.0003,11.1230,0.0050,11.1280,–4.323,0.3100,–4.013,–0.00959,–0.00885,–18,0.0069,0.0174,37953.0000,37953.0000,–167.19,1220.4000,1053.2100,–0.3426,2.7632,2.4205,–18
–17,0.0003,11.1480,0.0060,11.1540,–4.083,0.3290,–3.754,–0.00905,–0.00826,–17,0.0073,0.0174,35944.0000,35944.0000,–166.73,1220.3900,1053.6500,–0.3416,2.7569,2.4153,–17
–16,0.0003,11.1740,0.0060,11.1790,–3.843,0.3480,–3.495,–0.00851,–0.00768,–16,0.0078,0.0174,34050.0000,34050.0000,–166.28,1220.3800,1054.1000,–0.3406,2.7506,2.4101,–16
–15,0.0003,11.1990,0.0060,11.2050,–3.602,0.3680,–3.234,–0.00797,–0.00709,–15,0.0082,0.0174,32264.0000,32264.0000,–165.82,1220.3600,1054.5400,–0.3396,2.7444,2.4049,–15
–14,0.0004,11.2240,0.0070,11.2310,–3.362,0.3890,–2.973,–0.00743,–0.00650,–14,0.0087,0.0174,30580.0000,30580.0000,–165.37,1220.3500,1054.9800,–0.3385,2.7382,2.3997,–14
–13,0.0004,11.2490,0.0070,11.2570,–3.122,0.4120,–2.710,–0.00689,–0.00591,–13,0.0092,0.0174,28990.0000,28990.0000,–164.91,1220.3300,1055.4200,–0.3375,2.7321,2.3946,–13
–12,0.0004,11.2750,0.0070,11.2820,–2.882,0.4360,–2.446,–0.00635,–0.00532,–12,0.0097,0.0174,27490.0000,27490.0000,–164.46,1220.3200,1055.8600,–0.3365,2.7259,2.3895,–12
–11,0.0004,11.3000,0.0080,11.3080,–2.642,0.4600,–2.181,–0.00582,–0.00473,–11,0.0102,0.0174,26073.0000,26073.0000,–164.00,1220.3000,1056.3000,–0.3355,2.7198,2.3844,–11
–10,0.0005,11.3250,0.0080,11.3340,–2.402,0.4870,–1.915,–0.00528,–0.00414,–10,0.0108,0.0174,24736.0000,24736.0000,–163.54,1220.2800,1056.7400,–0.3344,2.7137,2.3793,–10
