-0.062175,-0.0836
-0.080675,-0.0692
0.026225,0.0864
-0.117575,0.0297
-0.099375,-0.046
-0.021875,-0.0227
0.037625,0.0112
0.071925,0.0064
0.220825,0.1064
0.061825,0.0069
0.001325,-0.0054
-0.038075,-0.0201
